id,top_cast,director
9586,"Tom Hanks, Bruce Willis, Melanie Griffith",Brian De Palma
41638,"Hugh Panaro, Michael Shawn Lucas, Mara Hobel",Victor Mignatti
70801,"Mary Pickford, Milla Davenport, Percy Haswell",Marshall Neilan
33015,"Buster Keaton, Howard Truesdale, Kathleen Myers",Buster Keaton
777,"Jean Gabin, Dita Parlo, Pierre Fresnay",Jean Renoir
21887,"Robert Duvall, Blythe Danner, Michael O'Keefe",Lewis John Carlino
5652,"Martin Gabel, James Dean, Lew Bracker",Robert Altman
19664,"Gregory Peck, Roger Moore, David Niven",Andrew V. McLaglen
32331,"Jodie Foster, Mark Harmon, Harold Ramis",Steven Kampmann
76083,"Buster Crabbe, Julie Bishop, Edward Woods",Robert F. Hill
32628,"Buster Keaton, Margaret Leahy, Wallace Beery",Edward F. Cline
32669,"Jack Nicholson, Harvey Keitel, Meg Tilly",Jack Nicholson
18161,"Bono, The Edge,  Larry Mullen Jr.",Phil Joanou
31681,"Lee Marvin, Toshirō Mifune",John Boorman
33666,"Doris Day, Rod Taylor, Arthur Godfrey",Frank Tashlin
32274,"Hank Azaria, Rubén Blades, Joan Cusack",Tim Robbins
10402,"Rob Schneider, William Forsythe, Eddie Griffin",Mike Mitchell
497,"Tom Hanks, Michael Clarke Duncan, David Morse",Frank Darabont
1715,"Tobey Maguire, Charlize Theron, Delroy Lindo",Lasse Hallström
35118,"Kirk Douglas, Corbin Allred, Dan Aykroyd",John Asher
42739,"Ray Winstone, Tilda Swinton, Lara Belmont",Tim Roth
26162,"Chester Morris, Chance Ward, Una Merkel",Roland West
25188,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd",Peter Bogdanovich
15515,"Kerwin Mathews, Kathryn Grant, Torin Thatcher",Nathan H. Juran
75888,"James Cagney, Sylvia Sidney, Porter Hall",Frank Lloyd
1439,"Jodie Foster, Chow Yun-fat, Bai Ling",Andy Tennant
2277,"Robin Williams, Sam Neill, Embeth Davidtz",Chris Columbus
10137,"Michael J. Fox, Geena Davis, Hugh Laurie",Rob Minkoff
10387,"Gong Li, Zhang Fengyi, Sun Zhou",Chen Kaige
49948,"Steve Martin, Itzhak Perlman, Quincy Jones",James Algar
334,"Julianne Moore, William H. Macy, John C. Reilly",Paul Thomas Anderson
30237,"Ralph Fiennes, Liv Tyler, Toby Stephens",Martha Fiennes
50116,"Nick Nolte, Jeff Bridges, Sharon Stone",Matthew Warchus
46435,"Allan Corduner, Jim Broadbent, Timothy Spall",Mike Leigh
94260,"Anne Arthur, Karin Field, Sabrina Koch",Radley Metzger
22213,"Wesley Snipes, Dennis Hopper, Lolita Davidovich",James B. Harris
47070,"Brooke Shields, Timothy Dalton, Tony Peck",Robert Ellis Miller
36492,"Jack Nicholson, Candice Bergen, Art Garfunkel",Mike Nichols
624,"Peter Fonda, Dennis Hopper, Antonio Mendoza",Dennis Hopper
26578,"Timothy Hutton, Sean Penn, Pat Hingle",John Schlesinger
415072,"Chief Thundercloud, Lynne Roberts, Stanley Andrews",John English
43103,"Simone Signoret, Laurence Harvey, Heather Sears",Jack Clayton
43194,"Kirk Douglas, Anthony Quinn, Rossana Podestà",Mario Camerini
9563,"Al Pacino, Cameron Diaz, Dennis Quaid",Oliver Stone
1850,"Jim Carrey, Courtney Love, Bob Zmuda",Miloš Forman
926,"Tim Allen, Sigourney Weaver, Alan Rickman",Dean Parisot
1213,"Matt Damon, Gwyneth Paltrow, Jude Law",Anthony Minghella
10471,"Ice Cube, Mike Epps, Justin Pierce",Steve Carr
10400,"Denzel Washington, Vicellous Reon Shannon, Deborah Kara Unger",Norman Jewison
10397,"Emily Watson, Robert Carlyle, Joe Breen",Alan Parker
20761,"Antonio Banderas, Woody Harrelson, Lolita Davidovich",Ron Shelton
12524,"Anthony Hopkins, Jessica Lange, Jonathan Rhys Meyers",Julie Taymor
28216,"Fred A. Leuchter Jr., Robert Jan Van Pelt, David Irving",Errol Morris
36773,"Ed Harris, Anne Heche, Armin Mueller-Stahl",Agnieszka Holland
30814,"Kyra Sedgwick, Stanley Tucci, Robin Tunney",Jennifer Leitzes
10219,"Ethan Hawke, Youki Kudoh, Reeve Carney",Scott Hicks
3558,"Winona Ryder, Angelina Jolie, Clea DuVall",James Mangold
104878,Ryan Daugherty,Julian Goldberger
41276,,Aviva Kempner
17908,"Frankie Muniz, Diane Lane, Kevin Bacon",Jay Russell
10384,"James Spader, Angela Bassett, Robert Forster",Walter Hill
125317,John Lynch,Marion Hänsel
48233,"Ayesha Dharker, K. Krishna, Vishwas",Santosh Sivan
10236,"Barbra Streisand, Robert Redford, Bradford Dillman",Sydney Pollack
71067,"Mary Pickford, Lloyd Hughes, Gloria Hope",John S. Robertson
632,"William Holden, Don Taylor, Otto Preminger",Billy Wilder
11851,"Sean Connery, Mark Harmon, Meg Ryan",Peter Hyams
5924,"Steve McQueen, Dustin Hoffman, Victor Jory",Franklin J. Schaffner
33734,"Frank Sinatra, Kim Novak, Rita Hayworth",George Sidney
14886,"Jack Nicholson, Otis Young, Randy Quaid",Hal Ashby
26617,"Jack Nicholson, Susan Anspach, Karen Black",Bob Rafelson
11900,"Helmut Döring, Paul Glauer, Gisela Hertwig",Werner Herzog
10493,"Nicole Kidman, Sam Neill, Billy Zane",Phillip Noyce
16241,"Gregory Peck, Laurence Olivier, James Mason",Franklin J. Schaffner
27632,"Barbara Steele, John Richardson, Ivo Garrani",Mario Bava
22160,"Jeff Bridges, Rachel Ward, James Woods",Taylor Hackford
4460,"Gregory Peck, Susan Hayward, Ava Gardner",Henry King
9644,"Emilio Estevez, Samuel L. Jackson, Jon Lovitz",Gene Quintano
43455,"Rita Hayworth, Glenn Ford, Ron Randell",Charles Vidor
13342,"Sean Penn, Jennifer Jason Leigh, Judge Reinhold",Amy Heckerling
35119,"Meryl Streep, Sam Neill, Dale Reeves",Fred Schepisi
21256,"George Segal, Paula Prentiss, Karen Black",Ivan Passer
14919,"Kevin Conroy, Mark Hamill, Dana Delany",Bruce Timm
14040,"Kevin Costner, David Marshall Grant, Rae Dawn Chong",John Badham
75641,"Max von Sydow, Faye Dunaway, Oskar Werner",Stuart Rosenberg
17343,"Soledad Miranda, Ewa Strömberg, Dennis Price",Jesús Franco
22692,"Janet Gaynor, Fredric March, Adolphe Menjou",William A. Wellman
47620,"Edith Meeks, Millie White, Buck Smith",Todd Haynes
2990,"Melanie Griffith, Matthew Modine, Michael Keaton",John Schlesinger
38775,"Dennis Hopper, Linda Lawson, Gavin Muir",Curtis Harrington
10831,"Anthony Higgins, Janet Suzman, Dave Hill",Peter Greenaway
21193,"Julia Migenes, Ruggero Raimondi, Faith Esham",Francesco Rosi
33078,"Frances Barber, Joss Ackland, Brian Deacon",Peter Greenaway
16672,"Eiji Okada, Kyoko Kishida, Ginzô Sekiguchi",Hiroshi Teshigahara
10472,"Freddie Prinze Jr., Julia Stiles, Selma Blair",Kris Isacsson
123277,,
79474,"Nancho Novo, Cayetana Guillén Cuervo, Ingrid Rubio",Alfonso Albacete
97805,"Eric Schaeffer, Eric Mabius",Eric Schaeffer
53714,"Bette Davis, Gary Merrill, Emlyn Williams",Irving Rapper
21489,"Jon Voight, Maximilian Schell, Mary Tamm",Ronald Neame
51392,"Edward Jobson, Beulah Booker, Edward Connelly",Herbert Blaché
32600,"Buster Keaton, T. Roy Barnes, Snitz Edwards",Buster Keaton
110479,"Rita Tushingham, Lynn Redgrave, Michael York",Desmond Davis
299121,,Charles R. Rondeau
13005,"Bill Murray, Peter Boyle, Bruno Kirby",Art Linson
65134,"John Rubinstein, Patricia Quinn, Don Johnson",George Englund
121738,,Mikael Kristersson
18681,"Ewan McGregor, Ashley Judd, Patrick Bergin",Stephan Elliott
75531,"Bette Midler, Nathan Lane, Stockard Channing",Andrew Bergman
20468,"Craig Ferguson, David Rasche, Mary McCormack",Kevin Allen
14521,"Orgyen Tobgyal, Neten Chokling, Jamyang Lodro",Khyentse Norbu
46835,"Dolores Heredia, Demián Bichir, Alberto Estrella",Alejandro Springall
10406,"Sean Astin, Brendan Fraser, Pauly Shore",Les Mayfield
14741,"Richard Dreyfuss, Marsha Mason, Quinn Cummings",Herbert Ross
32015,"Sergio Corrieri, Luz María Collazo, José Gallardo",Mikhail Kalatozov
1883,"Denzel Washington, Angela Bassett, Albert Hall",Spike Lee
2005,"Whoopi Goldberg, Maggie Smith, Kathy Najimy",Emile Ardolino
6279,"Whoopi Goldberg, Kathy Najimy, James Coburn",Bill Duke
11087,"Annabella Sciorra, Rebecca De Mornay, Matt McCoy",Curtis Hanson
7305,"Ethan Hawke, Vincent Spano, Josh Hamilton",Frank Marshall
24735,"Jane Fonda, Anne Bancroft, Meg Tilly",Norman Jewison
9475,"Al Pacino, Chris O'Donnell, James Rebhorn",Martin Brest
8872,"Mike Myers, Dana Carvey, Rob Lowe",Penelope Spheeris
8873,"Mike Myers, Dana Carvey, Christopher Walken",Stephen Surjik
11287,"Tom Hanks, Geena Davis, Madonna",Penny Marshall
9869,"Harrison Ford, Anne Archer, Patrick Bergin",Phillip Noyce
619,"Whitney Houston, Kevin Costner, Michele Lamar Richards",Mick Jackson
9374,"Meryl Streep, Bruce Willis, Goldie Hawn",Robert Zemeckis
11259,"Tom Cruise, Nicole Kidman, Thomas Gibson",Ron Howard
8293,"Vanessa Redgrave, Helena Bonham Carter, Emma Thompson",James Ivory
11068,"Bridget Fonda, Campbell Scott, Kyra Sedgwick",Cameron Crowe
1923,"Sheryl Lee, Ray Wise, Mädchen Amick",David Lynch
10158,"Wesley Snipes, Woody Harrelson, Rosie Perez",Ron Shelton
10206,"Kristy Swanson, Donald Sutherland, Paul Reubens",Fran Rubel Kuzui
11782,"Chow Yun-fat, Tony Leung Chiu-Wai, Anthony Wong",John Woo
10086,"Benoît Poelvoorde, Rémy Belvaux, André Bonzel",Benoît Poelvoorde
9367,"Carlos Gallardo, Jaime de Hoyos, Peter Marquardt",Robert Rodriguez
9876,"Sylvester Stallone, Estelle Getty, JoBeth Williams",Roger Spottiswoode
10326,"Mel Gibson, Jamie Lee Curtis, Elijah Wood",Steve Miner
16562,"D. B. Sweeney, Moira Kelly, Roy Dotrice",Paul Michael Glaser
9609,"John Malkovich, Gary Sinise, Ray Walston",Gary Sinise
12143,"Harvey Keitel, Victor Argo, Frankie Thorn",Abel Ferrara
4234,"David Arquette, Neve Campbell, Courteney Cox",Wes Craven
9605,"Bridget Fonda, Jennifer Jason Leigh, Steven Weber",Barbet Schroeder
8374,"Willem Dafoe, Norman Reedus, Sean Patrick Flanery",Troy Duffy
29076,"Sandra Bullock, Liam Neeson, Oliver Platt",Eric Blakeney
80471,"Josep Maria Pou, Rosa Maria Sardà, Mario Gas",Ventura Pons
49477,,Monika Treut
121940,"Sophia Adella Luke, Eduardo Yáñez, Tony Plana",Lorenzo Doumani
28156,"Anjanette Comer, Ruth Roman, Marianna Hill",Ted Post
113096,,Susan Muska
106837,"Rupert Graves, Steven Mackintosh, Miriam Margolyes",Richard Spence
24349,"Gena Rowlands, Seymour Cassel, Val Avery",John Cassavetes
27841,"George C. Scott, Joanne Woodward, Jack Gilford",Anthony Harvey
1907,"Leonardo DiCaprio, Guillaume Canet, Tilda Swinton",Danny Boyle
15489,"Chevy Chase, Chris Elliott, Jean Smart",Chris Koch
15655,"Jim Cummings, Nikita Hopkins, Ken Sansom",Jun Falkenstein
68546,"Greta Scacchi, Madhur Jaffrey, James Wilby",Ismail Merchant
36210,"Minzhi Wei, Huike Zhang, Zhenda Tian",Zhang Yimou
279444,"David Rosen, Alexa Jago, Jonathan Aube",Tina Valinsky
77908,"Gary Dourdan, Gretchen Palmer, Soloman K. Smith",Rob Hardy
22342,"Cornel Wilde, Jean Wallace, Brian Donlevy",Joseph H. Lewis
96484,"Tilda Swinton, Francesca Faridany, Timothy Leary",Lynn Hershman Leeson
30062,"Neville Brand, Mel Ferrer, Carolyn Jones",Tobe Hooper
62463,"Bruce Jones, Julie Brown, Gemma Phoenix",Ken Loach
25934,"Sidney Poitier, Suzy Kendall, Christian Roberts",James Clavell
101383,"Floyd Gibbons, Richard E. Byrd",Julian Johnson
14181,"Giovanni Ribisi, Vin Diesel, Nia Long",Ben Younger
10385,"Meg Ryan, Diane Keaton, Lisa Kudrow",Diane Keaton
2787,"Vin Diesel, Radha Mitchell, Cole Hauser",David Twohy
2069,"Bruce Willis, Matthew Perry, Rosanna Arquette",Jonathan Lynn
61416,"Charlotte Coleman, Charles Kay, Rosalind Ayres",Jasmin Dizdar
79515,,Steven Okazaki
14839,"Richard Pryor, Harvey Keitel, Yaphet Kotto",Paul Schrader
42186,"John Carradine, Jean Parker, Nils Asther",Edgar G. Ulmer
28978,"Charlie Chaplin, Al Ernest Garcia, Merna Kennedy",Charlie Chaplin
901,"Charlie Chaplin, Virginia Cherrill, Florence Lee",Charlie Chaplin
25010,"Matt Dillon, Héctor Elizondo, Molly McCarthy",Garry Marshall
36208,"Charlie Chaplin, Edna Purviance, Dave Anderson",Charlie Chaplin
10098,"Charlie Chaplin, Jackie Coogan, Edna Purviance",Charlie Chaplin
18264,"James Stewart, Arthur Kennedy, Donald Crisp",Anthony Mann
291861,"Forrest Tucker, Julie Adams, Max Baer, Jr.","Max Baer, Jr."
33374,"Gerrit Graham, Michael Lerner, Misty Rowe",Michael Miller
43368,"Kirk Douglas, Eve Miller, Patrice Wymore",Felix E. Feist
127602,"David Niven, Vera-Ellen, Cesar Romero",H. Bruce Humberstone
2155,"Ben Affleck, Gary Sinise, Charlize Theron",John Frankenheimer
11004,"Michael Douglas, Tobey Maguire, Frances McDormand",Curtis Hanson
25212,"Kevin Pollak, Timothy Hutton, Sheryl Lee Ralph",Rod Lurie
36048,"Barbara Barrie, Edie Falco, Madeline Kahn",Eric Mendelsohn
139,"Anders W. Berthelsen, Iben Hjejle, Jesper Asholt",Søren Kragh-Jacobsen
210307,Will Arnett,Ken Liotti
47816,"Brian Hooks, N'Bushe Wright, Faizon Love",DJ Pooh
20682,"Salma Hayek, Jeff Goldblum, Elijah Wood",Pontus Löwenhielm
25166,"Danny DeVito, Bette Midler, Neve Campbell",Nick Gomez
1831,"Madonna, Rupert Everett, Benjamin Bratt",John Schlesinger
10416,"Garry Shandling, Annette Bening, John Goodman",Mike Nichols
14271,"Mick Foley, Terry Funk, Vince McMahon",Barry W. Blaustein
4816,"Forest Whitaker, Cliff Gorman, Tricia Vessey",Jim Jarmusch
19958,"Noah Taylor, Loene Carmen, Ben Mendelsohn",John Duigan
28569,"Natalie Wood, Warren Beatty, Pat Hingle",Elia Kazan
2193,"Caren Kaye, Matt Lattanzi, Kevin McCarthy",George Bowers
64871,Rex Allen,James Algar
54575,"Beryl Reid, Susannah York, Coral Browne",Robert Aldrich
11016,"Humphrey Bogart, Edward G. Robinson, Lauren Bacall",John Huston
23020,"Lyle Talbot, Herbert Rawlinson, Steve Reeves",Edward D. Wood Jr.
54195,"Pauline Murray, Sebastian Shaw, Bart Allison",Kevin Brownlow
139058,"Orson Welles, Oliver Reed, Carol White",Michael Winner
20423,"Jim Lovell, Russell Schweickart, Eugene Cernan",Al Reinert
10839,"James Coburn, Maximilian Schell, James Mason",Sam Peckinpah
36489,"Bela Lugosi, Tony McCoy, Tor Johnson",Edward D. Wood Jr.
24481,"Judy Holliday, Broderick Crawford, William Holden",George Cukor
11296,"Matthew Modine, Nicolas Cage, John Harkins",Alan Parker
61651,"Rebecca De Mornay, Vincent Spano, Frank Langella",Roger Vadim
28172,"William Kerwin, Mal Arnold, Connie Mason",Herschell Gordon Lewis
57855,"Ron Brown, Bryan Russell, Linda Wallace",Winston Hibler
28180,"Gordon Oas-Heim, Candi Conder, Elyn Warner",Herschell Gordon Lewis
14280,"Charles Martin Smith, Zachary Ittimangnaq, Samson Jorah",Carroll Ballard
72086,"Max von Sydow, Trevor Howard, Liv Ullmann",László Benedek
149687,"Betty Hutton, John Lund, Billy De Wolfe",George Marshall
29478,"Sidney Poitier, Claudia McNeil, Ruby Dee",Daniel Petrie
28177,"Connie Mason, William Kerwin, Jeffrey Allen",Herschell Gordon Lewis
64166,"Michael Rooker, Selma Blair, Brion James",Jason Freeland
73642,"Ian Hart, Sean McGinley, Niamh Cusack",Aileen Ritchie
2067,"Gary Sinise, Tim Robbins, Don Cheadle",Brian De Palma
622,"Johnny Depp, Frank Langella, Lena Olin",Roman Polanski
110666,"Patrick Achdjian, William S. Burroughs, Anna Condo",John McNaughton
28463,"Catherine Deneuve, Sandrine Bonnaire, Oleg Menshikov",Régis Wargnier
12186,"Albert Brooks, Meryl Streep, Rip Torn",Albert Brooks
20283,"Dennis Quaid, Daniel Stern, Jackie Earle Haley",Peter Yates
5693,"Gene Hackman, Barbara Hershey, Dennis Hopper",David Anspaugh
287,"Kevin Costner, Susan Sarandon, Tim Robbins",Ron Shelton
968,"Al Pacino, John Cazale, Charles Durning",Sidney Lumet
838,"Richard Dreyfuss, Ron Howard, Paul Le Mat",George Lucas
16958,"Sterling Hayden, Louis Calhern, Jean Hagen",John Huston
3114,"John Wayne, Jeffrey Hunter, Vera Miles",John Ford
31938,"William Holden, Cliff Robertson, Vince Edwards",Andrew V. McLaglen
12501,"Gregory Peck, Jean Simmons, Carroll Baker",William Wyler
22650,"Jean Gabin, Alain Delon, Maurice Biraud",Henri Verneuil
31618,"Debra Winger, Tom Berenger, John Heard",Costa-Gavras
42232,"David Carradine, Ronny Cox, Melinda Dillon",Hal Ashby
15873,"George Segal, Ben Gazzara, Robert Vaughn",John Guillermin
26928,"Sidney Poitier, Harry Belafonte, Ruby Dee",Joseph Sargent
68427,"Cora Lee Day, Alva Rogers, Barbarao",Julie Dash
25392,"John Archer, Warner Anderson, Tom Powers",Irving Pichel
67455,"Fernand Gravey, Micheline Presle, Saturnin Fabre",Marcel L'Herbier
22178,"Brian Donlevy, Walter Brennan, Anna Lee",Fritz Lang
48213,"John Malkovich, Agnès Soral, Volker Spengler",Volker Schlöndorff
35412,"Gregory Peck, Ava Gardner, Fred Astaire",Stanley Kramer
43463,"John Ireland, Sheila Ryan, Hugh Beaumont",Anthony Mann
59939,"Molly Gross, Jason Bortz, Marisa Ryan",Kristine Peterson
159727,"Paul Robeson, Elisabeth Welch, Esme Percy",J. Elder Wills
244151,"Paul Robeson, Elisabeth Welch, Roy Emerton",J. Elder Wills
8333,"Walter Matthau, Robert Shaw, Martin Balsam",Joseph Sargent
19259,"Tom Hanks, John Candy, Rita Wilson",Nicholas Meyer
820,"Kevin Costner, Tommy Lee Jones, Gary Oldman",Oliver Stone
11718,"John Candy, Jeffrey Jones, Annie Potts",Paul Flaherty
8989,"John Lithgow, Melinda Dillon, Margaret Langrick",William Dear
32031,"Michael Schoeffling, Robert Duvall, Gary Busey",Stuart Rosenberg
58048,"Madonna, Sean Penn, Paul Freeman",Jim Goddard
26827,"Madonna, Griffin Dunne, Bibi Besch",James Foley
11157,"Meryl Streep, Ed Begley Jr., Linda Hunt",Susan Seidelman
28370,"Michael E. Knight, Phoebe Cates, Emmanuelle Béart",Tom McLoughlin
918,"Kim Basinger, Bruce Willis, John Larroquette",Blake Edwards
61178,"Jeff Bridges, Kim Basinger, Rip Torn",Robert Benton
11176,"Jim Henson, Frank Oz, Jerry Nelson",James Frawley
14900,"Jim Henson, Frank Oz, Dave Goelz",Jim Henson
11899,"Jim Henson, Frank Oz, Dave Goelz",Frank Oz
36536,"Waylon Jennings, Sandra Bernhard, John Candy",Ken Kwapis
18890,"John Goodman, Jay Leno, Walter Cronkite",Simon Wells
19736,"William Katt, Sean Young, Patrick McGoohan",Bill L. Norton
123047,"Glenda Jackson, Ben Kingsley, Michael Gambon",John Irvin
24575,"M. Emmet Walsh, Richard Jordan, David Selby",Jerry Jameson
16535,"Clifton Webb, Barbara Stanwyck, Robert Wagner",Jean Negulesco
10971,"Kenneth More, Ronald Allen, Robert Ayres",Roy Ward Baker
23928,"Gregory Peck, Virginia Mayo, Robert Beatty",Raoul Walsh
31336,"Benoît Poelvoorde, Morgane Simon, Bouli Lanners",Benoît Mariage
462,"Julia Roberts, Albert Finney, Aaron Eckhart",Steven Soderbergh
9532,"Devon Sawa, Ali Larter, Kerr Smith",James Wong
117259,"Jeanie Drynan, Linal Haft, Russell Dykstra",Christina Andreef
78231,"Anjela Lauren Smith, Caroline Chikezie, Don Warrington",Julian Henriques
2383,"Tchéky Karyo, Jack Wallace, André Lacombe",Jean-Jacques Annaud
25503,"Brian Donlevy, Ella Raines, Charles Coburn",Arthur Lubin
53879,"William Holden, Jennifer Jones, Torin Thatcher",Henry King
1396,"Margarita Terekhova, Oleg Yankovskiy, Alla Demidova",Andrei Tarkovsky
11570,"Burt Lancaster, Nick Cravat, Eva Bartok",Robert Siodmak
1541,"Susan Sarandon, Geena Davis, Harvey Keitel",Ridley Scott
150043,"Michael York, Angela Lansbury, Anthony Higgins",Harold Prince
17443,"Al Pacino, Jack Warden, John Forsythe",Norman Jewison
8469,"John Belushi, Tim Matheson, John Vernon",John Landis
27995,"Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell",Spike Lee
36739,"Samuel L. Jackson, Laurence Fishburne, Giancarlo Esposito",Spike Lee
925,"Danny Aiello, Ossie Davis, Ruby Dee",Spike Lee
41823,"Denzel Washington, Spike Lee, Wesley Snipes",Spike Lee
1713,"Spike Lee, Annabella Sciorra, Ruby Dee",Spike Lee
26170,"Clint Eastwood, Lee J. Cobb, Susan Clark",Don Siegel
30547,"Jon Voight, Faye Dunaway, Ricky Schroder",Franco Zeffirelli
54825,,Nick Park
13939,"Charles Bronson, Hope Lange, Vincent Gardenia",Michael Winner
14373,"Charles Bronson, Jill Ireland, Vincent Gardenia",Michael Winner
24873,"Charles Bronson, Deborah Raffin, Ed Lauter",Michael Winner
26263,"Charles Bronson, Kay Lenz, John P. Ryan",J. Lee Thompson
34746,"Charles Bronson, Lesley-Anne Down, Michael Parks",Allan A. Goldstein
996,"Fred MacMurray, Barbara Stanwyck, Edward G. Robinson",Billy Wilder
9079,"Julia Roberts, Campbell Scott, Vincent D'Onofrio",Joel Schumacher
1496,"Vanilla Ice, Kristin Minter, Naomi Campbell",David Kellogg
1498,"Judith Hoag, Elias Koteas, Josh Pais",Steve Barron
1497,"Paige Turco, David Warner, Michelan Sisti",Michael Pressman
1499,"Paige Turco, Stuart Wilson, Sab Shimono",Stuart Gillard
1880,"Patrick Swayze, C. Thomas Howell, Lea Thompson",John Milius
33762,"Stephen Lang, Lauren Holly, John Cameron Mitchell",Paul Michael Glaser
103960,"Mike Norris, Steve Durham, David Coburn",Renny Harlin
11690,"Jean-Claude Van Damme, Bolo Yeung, Roy Chiao",Newt Arnold
29143,"Faye Dunaway, Tommy Lee Jones, Brad Dourif",Irvin Kershner
35292,"Jerry Lewis, Oliver Platt, Lee Evans",Peter Chelsom
36652,"Paul Muni, Luise Rainer, Walter Connolly",Sidney Franklin
801,"Robin Williams, Forest Whitaker, Tung Thanh Tran",Barry Levinson
104301,"Diane Keaton, Liam Neeson, Jason Robards",Leonard Nimoy
11520,"Jack Lemmon, Walter Matthau, Ann-Margret",Donald Petrie
1879,"Spencer Tracy, Sidney Poitier, Katharine Hepburn",Stanley Kramer
2085,"Jet Li, Aaliyah, Isaiah Washington",Andrzej Bartkowiak
13539,"Leelee Sobieski, Chris Klein, Josh Hartnett",Mark Piznarski
16222,"Jodi Lyn O'Keefe, Shane West, Marla Sokoloff",David Raynr
109479,"Emmanuelle Seigner, Susan Tyrrell, Aidan Gillen",Mark Hanlon
